familyId,familyLabel,numDescendants,descendantId,descendantLabel
C3532523,Hypersensitivity condition,460,C0263252,Contact dermatitis due to arnica
C3532523,Hypersensitivity condition,460,C0263259,Contact dermatitis due to phenol
C3532523,Hypersensitivity condition,460,C0263258,Contact dermatitis due to pediculicide
C3532523,Hypersensitivity condition,460,C1264031,Alloimmune thrombocytopenia
C3532523,Hypersensitivity condition,460,C1264030,Secondary autoimmune thrombocytopenia
C3532523,Hypersensitivity condition,460,C0472367,Generalized myasthenia
C3532523,Hypersensitivity condition,460,C0272126,Evans syndrome
C3532523,Hypersensitivity condition,460,C1268945,ACE inhibitor-aggravated angioedema
C3532523,Hypersensitivity condition,460,C1298697,Anaphylactic urticaria
C3532523,Hypersensitivity condition,460,C0399431,Hypersensitivity gingivitis
C3532523,Hypersensitivity condition,460,C1628980,Allergic contact dermatitis of external auditory canal
C3532523,Hypersensitivity condition,460,C1304098,Irritant contact dermatitis due to incontinence
C3532523,Hypersensitivity condition,460,C0344159,Venom-induced anaphylaxis
C3532523,Hypersensitivity condition,460,C1304092,Irritant contact dermatitis due to cement
C3532523,Hypersensitivity condition,460,C1304093,Irritant contact dermatitis of hands due to cement
C3532523,Hypersensitivity condition,460,C1304090,Irritant contact dermatitis of hands due to solvent
C3532523,Hypersensitivity condition,460,C1304091,Irritant contact dermatitis due to metal swarf
C3532523,Hypersensitivity condition,460,C1304096,Cumulative irritant contact dermatitis of hands
C3532523,Hypersensitivity condition,460,C1304097,Cumulative irritant contact dermatitis
C3532523,Hypersensitivity condition,460,C1304094,Irritant contact dermatitis due to chlorine
C3532523,Hypersensitivity condition,460,C1304095,Irritant contact dermatitis due to biocide
C3532523,Hypersensitivity condition,460,C0451670,Congenital and developmental myasthenia
C3532523,Hypersensitivity condition,460,C0263229,Allergic inhalant dermatitis
C3532523,Hypersensitivity condition,460,C0270931,Allergic neuropathy
C3532523,Hypersensitivity condition,460,C0585186,Allergic disorder of skin
C3532523,Hypersensitivity condition,460,C0277362,Allergic dermatitis due to bite of Ctenocephalides felis
C3532523,Hypersensitivity condition,460,C0277363,Allergic dermatitis due to bite of Ctenocephalides canis
C3532523,Hypersensitivity condition,460,C0521657,Allergic encephalitis
C3532523,Hypersensitivity condition,460,C1262482,Allergic colitis
C3532523,Hypersensitivity condition,460,C1262480,Allergic gastritis
C3532523,Hypersensitivity condition,460,C1262481,Eosinophilic gastroenteritis
C3532523,Hypersensitivity condition,460,C0406328,K̦bner psoriasis
C3532523,Hypersensitivity condition,460,C0406329,Psoriasis palmaris
C3532523,Hypersensitivity condition,460,C0406326,Scalp psoriasis
C3532523,Hypersensitivity condition,460,C0684345,Contact dermatitis due to nickel
C3532523,Hypersensitivity condition,460,C0406324,Psoriatic nail pitting
C3532523,Hypersensitivity condition,460,C0406322,Psoriasis of nail
C3532523,Hypersensitivity condition,460,C0406323,Psoriatic nail dystrophy
C3532523,Hypersensitivity condition,460,C0406320,Eczematized psoriasis
C3532523,Hypersensitivity condition,460,C0406321,Rupioid psoriasis
C3532523,Hypersensitivity condition,460,C0340088,Pituitary snuff-takers' disease
C3532523,Hypersensitivity condition,460,C0920175,Allergic angioedema
C3532523,Hypersensitivity condition,460,C0155882,Intrinsic asthma with status asthmaticus
C3532523,Hypersensitivity condition,460,C0340084,Dry rot lung
C3532523,Hypersensitivity condition,460,C0340085,Lycoperdonosis
C3532523,Hypersensitivity condition,460,C0340086,New Guinea lung
C3532523,Hypersensitivity condition,460,C0340087,Paprika splitters' lung
C3532523,Hypersensitivity condition,460,C0155888,Malt-workers' lung
C3532523,Hypersensitivity condition,460,C0155889,Mushroom workers' lung
C3532523,Hypersensitivity condition,460,C0340083,Dog house disease
C3532523,Hypersensitivity condition,460,C1313946,Urine induced contact dermatitis
C3532523,Hypersensitivity condition,460,C0393943,Transient neonatal myasthenia
C3532523,Hypersensitivity condition,460,C0264412,Extrinsic asthma without status asthmaticus
C3532523,Hypersensitivity condition,460,C0264410,Allergic-infective asthma
C3532523,Hypersensitivity condition,460,C0264411,Hay fever with asthma
C3532523,Hypersensitivity condition,460,C0748052,Erythrodermic psoriasis
C3532523,Hypersensitivity condition,460,C0264414,Intrinsic asthma without status asthmaticus
C3532523,Hypersensitivity condition,460,C0155879,Extrinsic asthma with status asthmaticus
C3532523,Hypersensitivity condition,460,C0406259,Contact dermatitis due to oils and greases
C3532523,Hypersensitivity condition,460,C0004031,Allergic bronchopulmonary aspergillosis
C3532523,Hypersensitivity condition,460,C0155877,Allergic asthma
C3532523,Hypersensitivity condition,460,C1328970,Allergy to weed pollen
C3532523,Hypersensitivity condition,460,C0271766,Toxic diffuse goiter with thyrotoxic crisis
C3532523,Hypersensitivity condition,460,C0271767,Neonatal Graves' disease
C3532523,Hypersensitivity condition,460,C0271765,Toxic diffuse goiter with exophthalmos AND with thyrotoxic storm
C3532523,Hypersensitivity condition,460,C1827192,Allergic fungal sinusitis
C3532523,Hypersensitivity condition,460,C0409252,Allergic arthritis of multiple sites
C3532523,Hypersensitivity condition,460,C1720207,Nonatopic IgE-mediated allergic disorder
C3532523,Hypersensitivity condition,460,C0271782,Toxic diffuse goiter with pretibial myxedema
C3532523,Hypersensitivity condition,460,C0271783,Graves' disease with pretibial myxedema AND with thyrotoxic crisis
C3532523,Hypersensitivity condition,460,C0271784,Toxic diffuse goiter with acropachy
C3532523,Hypersensitivity condition,460,C0271785,Graves' disease with acropachy AND with thyrotoxic crisis
C3532523,Hypersensitivity condition,460,C1282196,Contact lens related giant papillary conjunctivitis
C3532523,Hypersensitivity condition,460,C0263268,Contact dermatitis due to dichromate
C3532523,Hypersensitivity condition,460,C0263269,Contact dermatitis due to insecticide
C3532523,Hypersensitivity condition,460,C0263264,Contact dermatitis due to acids
C3532523,Hypersensitivity condition,460,C0263265,Contact dermatitis due to adhesive plaster
C3532523,Hypersensitivity condition,460,C0263266,Contact dermatitis due to alkalis
C3532523,Hypersensitivity condition,460,C0263260,Contact dermatitis due to scabicide
C3532523,Hypersensitivity condition,460,C0263261,Flea collar dermatitis
C3532523,Hypersensitivity condition,460,C0022577,Vernal keratoconjunctivitis
C3532523,Hypersensitivity condition,460,C0343056,Generalized pustular psoriasis of von Zumbush
C3532523,Hypersensitivity condition,460,C0343055,Generalized pustular psoriasis
C3532523,Hypersensitivity condition,460,C0343052,Guttate psoriasis
C3532523,Hypersensitivity condition,460,C0343053,Flexural psoriasis
C3532523,Hypersensitivity condition,460,C0343051,Psoriasis punctata
C3532523,Hypersensitivity condition,460,C1444609,Iritis in psoriatic arthritis
C3532523,Hypersensitivity condition,460,C0271308,Contact dermatitis of eyelid
C3532523,Hypersensitivity condition,460,C0007969,Cheese-washers' lung
C3532523,Hypersensitivity condition,460,C1997396,Allergic arthritis of spine
C3532523,Hypersensitivity condition,460,C1532671,Ocular myasthenia with strabismus
C3532523,Hypersensitivity condition,460,C1274788,Atopic keratoconjunctivitis
C3532523,Hypersensitivity condition,460,C0271267,Limbal AND/OR corneal involvement in vernal conjunctivitis
C3532523,Hypersensitivity condition,460,C0234240,Allergic headache
C3532523,Hypersensitivity condition,460,C1960690,Immune hypersensitivity disorder by mechanism
C3532523,Hypersensitivity condition,460,C0032342,Contact dermatitis due to Genus Toxicodendron
C3532523,Hypersensitivity condition,460,C1960692,Hypersensitivity disorder mediated by immune complex
C3532523,Hypersensitivity condition,460,C1960693,Delayed hypersensitivity disorder
C3532523,Hypersensitivity condition,460,C1304119,Chronic stable plaque psoriasis
C3532523,Hypersensitivity condition,460,C1304118,Chronic guttate pattern psoriasis
C3532523,Hypersensitivity condition,460,C1304117,Chronic large plaque psoriasis
C3532523,Hypersensitivity condition,460,C1304115,Allergic contact urticaria
C3532523,Hypersensitivity condition,460,C0002106,Allergic pneumonia
C3532523,Hypersensitivity condition,460,C0340205,Humidifier fever
C3532523,Hypersensitivity condition,460,C0266820,Eosinophilic gastroenteropathy with predominant muscle layer disease
C3532523,Hypersensitivity condition,460,C0342123,Thyrotoxicosis due to Graves' disease
C3532523,Hypersensitivity condition,460,C0242584,Autoimmune thrombocytopenia
C3532523,Hypersensitivity condition,460,C0267437,Allergic diarrhea
C3532523,Hypersensitivity condition,460,C0267422,Allergic enteritis
C3532523,Hypersensitivity condition,460,C0406290,Swimming pool dermatitis
C3532523,Hypersensitivity condition,460,C0267425,Allergic jejunitis
C3532523,Hypersensitivity condition,460,C0267428,Allergic ileitis
C3532523,Hypersensitivity condition,460,C1314968,Impetigo herpetiformis
C3532523,Hypersensitivity condition,460,C1719931,Non-IgE-mediated atopic disorder
C3532523,Hypersensitivity condition,460,C1304099,Chronic papillomatous dermatitis due to incontinence
C3532523,Hypersensitivity condition,460,C1276098,Contact hand eczema
C3532523,Hypersensitivity condition,460,C0263308,Contact dermatitis due to X-rays
C3532523,Hypersensitivity condition,460,C0263307,Contact dermatitis due to ultraviolet rays (excluding sunlight)
C3532523,Hypersensitivity condition,460,C0263306,Contact dermatitis due to radiation
C3532523,Hypersensitivity condition,460,C1276096,Allergic contact gingivostomatitis
C3532523,Hypersensitivity condition,460,C0263304,Contact dermatitis due to metal
C3532523,Hypersensitivity condition,460,C0263303,"Contact dermatitis due to light, except sun"
C3532523,Hypersensitivity condition,460,C0263302,Contact dermatitis due to jewelry
C3532523,Hypersensitivity condition,460,C0263301,Contact dermatitis due to infrared rays
C3532523,Hypersensitivity condition,460,C0085931,Budgerigar-fanciers' disease
C3532523,Hypersensitivity condition,460,C1304183,Allergic angioedema due to bite and/or sting
C3532523,Hypersensitivity condition,460,C0340068,Aspirin-sensitive asthma with nasal polyps
C3532523,Hypersensitivity condition,460,C0340069,Colophony asthma
C3532523,Hypersensitivity condition,460,C0340066,Intrinsic asthma with asthma attack
C3532523,Hypersensitivity condition,460,C0162351,Contact hypersensitivity
C3532523,Hypersensitivity condition,460,C1274935,Baboon syndrome due to drug
C3532523,Hypersensitivity condition,460,C0409673,Juvenile psoriatic arthritis with psoriasis
C3532523,Hypersensitivity condition,460,C0409672,Juvenile psoriatic arthritis
C3532523,Hypersensitivity condition,460,C1304089,Irritant contact dermatitis of hands due to oil and/or grease
C3532523,Hypersensitivity condition,460,C1304088,Ring dermatitis
C3532523,Hypersensitivity condition,460,C1304085,Danthron erythema
C3532523,Hypersensitivity condition,460,C1304084,Allergic contact dermatitis of female genitalia
C3532523,Hypersensitivity condition,460,C1304087,Chapping of skin due to wet work
C3532523,Hypersensitivity condition,460,C1304086,Quinolone erythema
C3532523,Hypersensitivity condition,460,C1304081,Allergic contact dermatitis of perianal skin
C3532523,Hypersensitivity condition,460,C1304080,Allergic contact cheilitis
C3532523,Hypersensitivity condition,460,C1304083,Allergic contact dermatitis of male genitalia
C3532523,Hypersensitivity condition,460,C1304082,Allergic contact dermatitis of lower leg
C3532523,Hypersensitivity condition,460,C0263286,Contact dermatitis due to primrose
C3532523,Hypersensitivity condition,460,C0155418,Acute allergic serous otitis media
C3532523,Hypersensitivity condition,460,C2607914,Allergic rhinitis
C3532523,Hypersensitivity condition,460,C0263239,Subacute contact dermatitis
C3532523,Hypersensitivity condition,460,C0263238,Acute contact dermatitis
C3532523,Hypersensitivity condition,460,C0409257,Allergic arthritis of the hand
C3532523,Hypersensitivity condition,460,C0409256,Allergic arthritis of the pelvic region and thigh
C3532523,Hypersensitivity condition,460,C0409254,Allergic arthritis of the ankle and/or foot
C3532523,Hypersensitivity condition,460,C0266990,Allergic parotitis
C3532523,Hypersensitivity condition,460,C2959960,Limbal vernal conjunctivitis
C3532523,Hypersensitivity condition,460,C0037050,Sick building syndrome
C3532523,Hypersensitivity condition,460,C0581379,Allergic pharyngitis
C3532523,Hypersensitivity condition,460,C1960691,Cell-mediated cytotoxic disorder
C3532523,Hypersensitivity condition,460,C0263289,Allergic contact dermatitis due to secretions
C3532523,Hypersensitivity condition,460,C0272275,Heparin-induced thrombocytopenia with thrombosis
C3532523,Hypersensitivity condition,460,C0263287,Contact dermatitis due to ragweed
C3532523,Hypersensitivity condition,460,C0263284,Contact dermatitis due to poison sumac
C3532523,Hypersensitivity condition,460,C0263283,Contact dermatitis due to poison oak
C3532523,Hypersensitivity condition,460,C0263280,"Contact dermatitis due to plants, except food"
C3532523,Hypersensitivity condition,460,C0263281,Contact dermatitis due to lacquer tree
C3532523,Hypersensitivity condition,460,C0406331,Lapiere type of psoriasis
C3532523,Hypersensitivity condition,460,C0406330,Psoriasis plantaris
C3532523,Hypersensitivity condition,460,C0406333,Juvenile pustular psoriasis
C3532523,Hypersensitivity condition,460,C0406332,Pustular psoriasis in children
C3532523,Hypersensitivity condition,460,C0406335,Circinate and annular pustular psoriasis
C3532523,Hypersensitivity condition,460,C0406334,Infantile pustular psoriasis
C3532523,Hypersensitivity condition,460,C0406337,Psoriasis circinata
C3532523,Hypersensitivity condition,460,C0406336,Psoriasis annularis
C3532523,Hypersensitivity condition,460,C3495535,Irritant contact dermatitis due to contact with urine and/or feces
C3532523,Hypersensitivity condition,460,C0740919,Allergy to grass pollen
C3532523,Hypersensitivity condition,460,C0002390,Extrinsic allergic alveolitis
C3532523,Hypersensitivity condition,460,C0155891,Humidifier lung
C3532523,Hypersensitivity condition,460,C0155890,Maple-bark strippers' lung
C3532523,Hypersensitivity condition,460,C0340094,Wood asthma
C3532523,Hypersensitivity condition,460,C0340093,Vinyard sprayers' lung
C3532523,Hypersensitivity condition,460,C0340092,Summer-type hypersensitivity pneumonitis
C3532523,Hypersensitivity condition,460,C0340091,Sewage workers' lung
C3532523,Hypersensitivity condition,460,C0340090,Rodent handlers' lung
C3532523,Hypersensitivity condition,460,C1997968,Allergic rhinitis due to animal dander
C3532523,Hypersensitivity condition,460,C0406787,Acropustulosis of infancy
C3532523,Hypersensitivity condition,460,C1305984,Contact dermatitis due to non-medicinal chemical
C3532523,Hypersensitivity condition,460,C0264404,Chronic allergic bronchitis
C3532523,Hypersensitivity condition,460,C1644191,Allergic contact dermatitis of pinna
C3532523,Hypersensitivity condition,460,C1304342,Irritant contact dermatitis due to oil and/or grease
C3532523,Hypersensitivity condition,460,C1304343,Irritant contact dermatitis due to wood
